SGP_VRaw,SGP_NRaw,SGP_Vin,SGP_Nin,STC_CO2,STC_Temp,ENS_VOC,MiCO,MiNO2,MiNH3,GMVOC,GMODO,GMSMO,GMETH,GMH2S,Label
28380,9495,102,1,-9.52,0,29,32767,32767,6504,13980,32767,12496,20239,13369,0
28374,9499,102,1,-9.86,0,36,32767,32767,6507,13974,32767,12471,20186,13367,0
28371,9496,101,1,-9.76,0,40,32767,32767,6506,13981,32767,12473,20201,13368,0
28366,9496,101,1,-9.76,0,33,32767,32767,6503,13985,32767,12488,20227,13369,0
28375,9493,101,1,-9.5,0,40,32767,32767,6503,13988,32767,12496,20235,13372,0
28382,9495,100,1,-9.79,0,42,32767,32767,6503,13992,32767,12500,20240,13379,0
28382,9491,100,1,-9.83,0,39,32767,32767,6504,13997,32767,12507,20247,13388,0
28380,9491,100,1,-9.88,0,34,32767,32767,6506,14002,32767,12512,20249,13388,0
28375,9498,100,1,-9.49,0,34,32767,32767,6504,13996,32767,12501,20225,13389,0
28375,9489,99,1,-9.51,0,38,32767,32767,6504,13997,32767,12496,20207,13383,0
28381,9496,99,1,-10.0,0,38,32767,32767,6499,13998,32767,12498,20206,13384,0
28368,9491,99,1,-10.03,0,36,32767,32767,6495,13996,32767,12499,20212,13384,0
28373,9497,99,1,-10.02,0,41,32767,32767,6495,13995,32767,12495,20213,13386,0
28368,9490,99,1,-9.91,0,41,32767,32767,6490,13994,32767,12496,20218,13387,0
28386,9493,99,1,-10.06,0,40,32767,32767,6493,14005,32767,12498,20222,13390,0
28374,9495,99,1,-9.68,0,43,32767,32767,6495,14007,32767,12510,20236,13397,0
28393,9495,99,1,-9.8,0,35,32767,32767,6495,14010,32767,12519,20249,13403,0
28382,9494,98,1,-9.75,0,30,32767,32767,6499,14013,32767,12526,20255,13404,0
28376,9491,98,1,-9.88,0,36,32767,32767,6500,14015,32767,12535,20262,13409,0
28387,9490,98,1,-9.51,0,33,32767,32767,6501,14021,32767,12536,20267,13417,0
28383,9490,98,1,-9.74,0,30,32767,32767,6503,14022,32767,12539,20276,13425,0
28389,9490,98,1,-9.55,0,36,32767,32767,6506,14028,32767,12542,20269,13426,0
28390,9491,98,1,-9.7,0,35,32767,32767,6507,14025,32767,12543,20278,13431,0
28389,9494,98,1,-9.74,0,33,32767,32767,6509,14031,32767,12546,20277,13437,0
28379,9487,98,1,-10.0,0,34,32767,32767,6513,14035,32767,12549,20283,13442,0
28395,9490,98,1,-9.63,0,36,32767,32767,6513,14038,32767,12551,20286,13443,0
28400,9490,97,1,-9.69,0,34,32767,32767,6516,14043,32767,12554,20291,13453,0
28397,9496,97,1,-9.7,0,38,32767,32767,6519,14049,32767,12556,20301,13452,0
28406,9487,97,1,-9.74,0,37,32767,32767,6521,14049,32767,12558,20300,13458,0
28407,9487,97,1,-9.82,0,31,32767,32767,6518,14043,32767,12559,20289,13463,0
28388,9484,97,1,-9.85,0,37,32767,32767,6512,14038,32767,12562,20283,13467,0
28386,9495,97,1,-9.79,0,39,32767,32767,6500,14036,32767,12565,20267,13471,0
28348,9492,97,1,-9.96,0,41,32767,32767,6491,14033,32767,12564,20258,13474,0
28319,9492,98,1,-9.88,0,40,32767,32767,6484,14037,32767,12567,20250,13474,0
28313,9495,99,1,-9.6,0,38,32767,32767,6486,14037,32767,12566,20260,13483,0
28312,9489,100,1,-9.82,0,39,32767,32767,6482,14040,32767,12567,20250,13485,0
28320,9488,100,1,-9.73,0,43,32767,32767,6486,14038,32767,12572,20257,13486,0
28323,9491,101,1,-10.02,0,36,32767,32767,6487,14039,32767,12570,20250,13490,0
28337,9490,102,1,-9.76,0,36,32767,32767,6489,14043,32767,12561,20250,13489,0
28339,9492,102,1,-9.79,0,38,32767,32767,6492,14042,32767,12548,20225,13487,0
28348,9488,102,1,-9.55,0,53,32767,32767,6492,14042,32767,12541,20208,13483,0
28362,9487,102,1,-9.95,0,49,32767,32767,6494,14045,32767,12549,20240,13488,0
28348,9491,102,1,-9.9,0,51,32767,32767,6494,14048,32767,12558,20248,13488,0
28358,9489,102,1,-9.67,0,44,32767,32767,6494,14048,32767,12564,20252,13497,0
28348,9493,102,1,-9.8,0,41,32767,32767,6491,14044,32767,12571,20254,13499,0
28332,9487,103,1,-9.87,0,34,32767,32767,6480,14046,32767,12572,20232,13504,0
28309,9487,103,1,-10.14,0,37,32767,32767,6482,14043,32767,12564,20230,13501,0
28313,9488,104,1,-9.86,0,46,32767,32767,6490,14051,32767,12575,20244,13509,0
28332,9488,104,1,-9.76,0,37,32767,32767,6494,14057,32767,12578,20262,13513,0
28338,9489,104,1,-9.55,0,40,32767,32767,6502,14065,32767,12585,20272,13519,0
28373,9490,104,1,-9.77,0,42,32767,32767,6510,14073,32767,12592,20290,13520,0
28379,9494,103,1,-9.75,0,36,32767,32767,6517,14079,32767,12595,20300,13530,0
28379,9492,103,1,-10.17,0,27,32767,32767,6522,14083,32767,12596,20310,13534,0
28395,9488,102,1,-9.61,0,27,32767,32767,6527,14092,32767,12599,20316,13536,0
28406,9483,102,1,-9.9,0,37,32767,32767,6528,14088,32767,12605,20311,13541,0
28387,9489,101,1,-9.84,0,34,32767,32767,6528,14088,32767,12604,20310,13548,0
28374,9490,101,1,-9.85,0,29,32767,32767,6530,14091,32767,12604,20311,13555,0
28379,9490,101,1,-9.53,0,31,32767,32767,6530,14095,32767,12601,20313,13556,0
28381,9490,101,1,-9.92,0,38,32767,32767,6533,14092,32767,12605,20315,13560,0
28390,9499,100,1,-9.88,0,33,32767,32767,6534,14097,32767,12607,20316,13563,0
28393,9496,100,1,-9.74,0,37,32767,32767,6535,14100,32767,12610,20329,13566,0
28393,9489,100,1,-9.54,0,31,32767,32767,6535,14104,32767,12612,20322,13569,0
28393,9483,100,1,-9.97,0,38,32767,32767,6538,14100,32767,12611,20320,13571,0
28394,9491,99,1,-9.64,0,30,32767,32767,6537,14100,32767,12616,20323,13574,0
28389,9496,99,1,-9.86,0,33,32767,32767,6539,14102,32767,12617,20329,13577,0
28401,9484,99,1,-9.77,0,32,32767,32767,6538,14104,32767,12561,20242,13562,0
28389,9491,99,1,-9.59,0,53,32767,32767,6539,14062,32767,12552,20215,13546,0
28396,9481,99,1,-9.84,0,64,32767,32767,6541,14057,32767,12539,20208,13541,0
28406,9489,99,1,-9.79,0,67,32767,32767,6538,14077,32767,12579,20279,13546,0
28417,9494,98,1,-9.71,0,47,32767,32767,6541,14087,32767,12598,20309,13558,0
28415,9478,98,1,-9.58,0,40,32767,32767,6543,14097,32767,12609,20336,13570,0
28413,9483,98,1,-9.82,0,35,32767,32767,6544,14100,32767,12617,20345,13574,0
28411,9480,98,1,-9.64,0,38,32767,32767,6543,14105,32767,12617,20349,13580,0
28396,9481,99,1,-9.84,0,64,32767,32767,6541,14057,32767,12539,20208,13541,0
18119,9054,100,1,-7.79,0,41,2539,14587,194,923,32767,8769,12154,11579,1
18117,9055,100,1,-7.79,0,52,2532,14591,194,922,32767,8783,12143,11582,1
18115,9062,100,1,-8.07,0,52,2528,14592,194,922,32767,8807,12170,11593,1
18123,9061,100,1,-7.86,0,42,2529,14603,194,923,32767,8839,12206,11608,1
18116,9066,100,1,-8.31,0,37,2528,14615,194,924,32767,8871,12236,11627,1
18129,9063,100,1,-7.94,0,43,2538,14632,194,925,32767,8903,12283,11646,1
18123,9067,100,1,-8.15,0,26,2549,14656,194,927,32767,8933,12331,11668,1
18131,9074,100,1,-7.79,0,24,2565,14676,194,928,32767,8960,12375,11684,1
18137,9069,100,1,-7.89,0,23,2580,14699,195,930,32767,8989,12411,11700,1
18136,9082,100,1,-8.15,0,21,2589,14724,195,932,32767,9015,12445,11717,1
18149,9078,100,1,-8.18,0,25,2597,14749,195,933,32767,9039,12477,11734,1
18160,9083,100,1,-7.89,0,18,2601,14775,195,935,32767,9067,12515,11746,1
18173,9084,100,1,-8.14,0,32,2608,14797,195,936,32767,9091,12541,11761,1
18178,9091,100,1,-8.17,0,27,2611,14820,195,938,32767,9113,12575,11778,1
18182,9098,100,1,-7.91,0,30,2615,14840,195,939,32767,9137,12602,11791,1
18194,9094,100,1,-7.98,0,28,2620,14861,195,940,32767,9158,12628,11803,1
18191,9102,100,1,-8.11,0,33,2625,14881,195,941,32767,9183,12654,11819,1
18202,9102,100,1,-8.01,0,27,2627,14905,195,942,32767,9204,12680,11828,1
18206,9095,100,1,-8.15,0,25,2633,14928,195,943,32767,9225,12703,11843,1
18220,9104,100,1,-7.68,0,29,2637,14947,195,944,32767,9248,12729,11856,1
18224,9109,100,1,-8.2,0,21,2642,14967,195,945,32767,9269,12753,11866,1
18229,9106,100,1,-8.14,0,23,2642,14985,195,947,32767,9291,12774,11883,1
18227,9110,100,1,-8.07,0,27,2651,15004,195,948,32767,9312,12794,11895,1
18240,9118,100,1,-8.09,0,32,2651,15022,195,949,32767,9329,12814,11906,1
18244,9113,100,1,-7.99,0,33,2657,15040,195,950,32767,9351,12834,11918,1
18244,9116,100,1,-8.28,0,29,2661,15058,195,951,32767,9371,12854,11930,1
18250,9116,100,1,-8.2,0,31,2666,15079,195,952,32767,9388,12877,11941,1
18259,9124,100,1,-8.16,0,29,2669,15098,195,953,32767,9410,12895,11953,1
18264,9126,100,1,-7.78,0,25,2674,15119,195,954,32767,9430,12917,11966,1
18265,9126,100,1,-8.03,0,33,2677,15138,195,955,32767,9447,12935,11982,1
18277,9127,100,1,-8.35,0,28,2681,15157,195,956,32767,9467,12956,11992,1
18280,9133,100,1,-8.15,0,25,2686,15177,195,957,32767,9485,12970,12003,1
18282,9132,100,1,-8.18,0,28,2689,15195,195,958,32767,9501,12976,12014,1
18289,9130,100,1,-8.31,0,28,2690,15213,195,959,32767,9522,12993,12025,1
18305,9131,100,1,-8.14,0,27,2694,15231,195,960,32767,9539,13006,12036,1
18303,9138,100,1,-8.22,0,28,2694,15248,195,960,32767,9556,13012,12046,1
18308,9136,100,1,-8.01,0,28,2699,15263,195,961,32767,9574,13028,12056,1
18313,9136,100,1,-7.93,0,26,2703,15278,195,962,32767,9591,13051,12066,1
18322,9147,100,1,-8.25,0,26,2707,15292,195,963,32767,9607,13068,12076,1
18322,9140,100,1,-8.27,0,24,2714,15307,195,964,32767,9626,13090,12090,1
18329,9145,100,1,-8.17,0,28,2716,15323,195,965,32767,9644,13100,12099,1
18328,9151,100,1,-8.26,0,28,2717,15337,195,966,32767,9662,13119,12110,1
18338,9155,100,1,-8.29,0,26,2722,15350,195,966,32767,9678,13130,12116,1
18342,9153,100,1,-8.03,0,25,2727,15362,195,966,32767,9688,13128,12123,1
18339,9154,100,1,-8.23,0,27,2732,15370,195,967,32767,9701,13141,12130,1
18350,9154,100,1,-8.18,0,33,2739,15381,195,968,32767,9716,13154,12138,1
18361,9152,100,1,-8.35,0,30,2730,15394,195,968,32767,9729,13128,12143,1
18362,9154,100,1,-7.97,0,24,2728,15407,195,969,32767,9743,13111,12152,1
18375,9164,100,1,-8.26,0,32,2713,15420,195,970,32767,9758,13118,12160,1
18376,9167,100,1,-8.11,0,38,2707,15434,195,969,32767,9774,13106,12165,1
18382,9168,100,1,-8.39,0,38,2712,15450,195,969,32767,9785,13090,12173,1
18381,9170,100,1,-8.25,0,36,2712,15462,195,969,32767,9797,13068,12179,1
18392,9170,100,1,-8.05,0,31,2706,15475,195,970,32767,9809,13056,12186,1
18389,9163,100,1,-8.17,0,32,2700,15487,195,970,32767,9823,13051,12194,1
18382,9175,100,1,-8.22,0,37,2700,15498,194,970,32767,9834,13045,12200,1
18390,9171,100,1,-8.31,0,34,2704,15508,194,970,32767,9850,13050,12209,1
18378,9172,100,1,-8.21,0,37,2700,15521,194,971,32767,9862,13055,12217,1
18394,9179,100,1,-8.12,0,28,2710,15535,194,972,32767,9875,13056,12224,1
18388,9185,100,1,-8.01,0,31,2718,15544,195,972,32767,9884,13064,12233,1
18396,9180,100,1,-8.39,0,30,2725,15559,195,973,32767,9899,13085,12240,1
18401,9184,100,1,-8.18,0,32,2733,15571,195,974,32767,9913,13102,12251,1
18398,9188,100,1,-8.3,0,35,2740,15586,195,976,32767,9927,13123,12260,1
18403,9188,100,1,-8.26,0,30,2750,15602,195,977,32767,9941,13156,12267,1
18410,9190,100,1,-8.27,0,29,2760,15615,195,978,32767,9954,13194,12275,1
18413,9191,100,1,-8.26,0,29,2772,15631,195,980,32767,9969,13236,12289,1
18425,9190,100,1,-8.46,0,28,2784,15646,195,982,32767,9984,13272,12300,1
18424,9187,100,1,-8.44,0,23,2799,15664,195,983,32767,9998,13304,12312,1
18451,9194,100,1,-8.19,0,21,2806,15680,195,985,32767,10012,13329,12318,1
18444,9200,100,1,-8.18,0,22,2814,15698,195,986,32767,10026,13348,12329,1
18452,9198,100,1,-8.07,0,23,2821,15715,196,987,32767,10040,13374,12334,1
18472,9198,100,1,-8.11,0,24,2820,15729,196,988,32767,10053,13385,12344,1
18472,9202,100,1,-8.35,0,23,2819,15745,195,989,32767,10066,13400,12352,1
18480,9200,100,1,-8.14,0,29,2820,15761,196,991,32767,10070,13414,12358,1
18484,9200,100,1,-8.33,0,25,2827,15773,196,991,32767,10088,13440,12366,1
18486,9204,100,1,-8.22,0,28,2837,15786,196,992,32767,10102,13480,12380,1
18487,9208,100,1,-8.34,0,24,2836,15800,196,993,32767,10115,13500,12389,1
18501,9205,100,1,-8.29,0,23,2849,15815,196,994,32767,10131,13521,12399,1
18507,9205,100,1,-8.46,0,25,2850,15830,196,995,32767,10144,13535,12406,1
18505,9209,100,1,-8.26,0,24,2851,15845,196,996,32767,10155,13548,12413,1
18511,9211,100,1,-8.38,0,22,2857,15857,196,997,32767,10169,13559,12420,1
18524,9214,100,1,-8.23,0,33,2854,15871,196,998,32767,10178,13558,12425,1
18530,9220,100,1,-8.48,0,28,2853,15884,196,998,32767,10189,13543,12429,1
18528,9222,100,1,-8.43,0,38,2851,15895,196,999,32767,10198,13543,12436,1
18540,9219,100,1,-8.36,0,29,2845,15907,195,999,32767,10209,13535,12445,1
18537,9219,100,1,-8.29,0,39,2842,15921,195,999,32767,10220,13526,12451,1
18546,9223,100,1,-8.2,0,36,2845,15932,195,1000,32767,10230,13524,12460,1
18540,9226,100,1,-8.23,0,42,2844,15941,195,1000,32767,10238,13527,12468,1
18552,9233,100,1,-8.55,0,39,2845,15954,195,1001,32767,10249,13528,12478,1
18550,9229,100,1,-8.23,0,37,2852,15963,195,1001,32767,10257,13536,12484,1
18550,9234,100,1,-8.39,0,42,2856,15974,195,1002,32767,10265,13539,12486,1
18554,9230,100,1,-8.29,0,34,2861,15986,195,1003,32767,10273,13541,12495,1
18553,9230,100,1,-8.28,0,43,2865,15995,195,1003,32767,10283,13541,12504,1
18563,9235,100,1,-8.47,0,43,2871,16008,196,1005,32767,10292,13558,12511,1
18559,9235,100,1,-8.4,0,43,2878,16018,196,1006,32767,10302,13582,12520,1
18557,9240,100,1,-8.58,0,45,2887,16029,196,1007,32767,10313,13618,12531,1
18564,9239,100,1,-8.22,0,34,2897,16041,196,1008,32767,10321,13648,12536,1
18572,9237,100,1,-8.44,0,39,2915,16055,196,1010,32767,10335,13678,12540,1
18586,9241,100,1,-8.24,0,34,2925,16068,196,1011,32767,10344,13697,12548,1
18581,9246,100,1,-8.59,0,36,2936,16085,196,1013,32767,10355,13715,12558,1
18594,9249,100,1,-8.44,0,37,2935,16098,196,1014,32767,10367,13730,12564,1
18601,9245,100,1,-8.38,0,32,2947,16114,196,1015,32767,10376,13751,12571,1
18609,9236,100,1,-8.48,0,34,2940,16129,196,1016,32767,10386,13749,12578,1
18622,9249,100,1,-8.38,0,38,2945,16143,196,1017,32767,10393,13743,12585,1
18623,9253,100,1,-8.64,0,34,2951,16157,196,1019,32767,10405,13763,12590,1
18636,9247,100,1,-8.35,0,32,2946,16170,196,1020,32767,10416,13796,12599,1
18634,9250,100,1,-8.54,0,28,2946,16181,196,1020,32767,10428,13828,12607,1
18634,9256,100,1,-8.35,0,32,2956,16194,196,1021,32767,10437,13844,12615,1
18633,9252,100,1,-8.24,0,31,2969,16204,196,1022,32767,10450,13867,12624,1
18644,9262,100,1,-8.27,0,38,2974,16216,196,1024,32767,10460,13887,12630,1
18642,9262,100,1,-8.64,0,34,2981,16228,197,1024,32767,10470,13907,12640,1
18644,9257,100,1,-8.64,0,37,2987,16242,197,1025,32767,10481,13926,12648,1
18654,9264,100,1,-8.31,0,36,2992,16255,197,1026,32767,10488,13939,12652,1
18671,9260,100,1,-8.55,0,34,2995,16269,197,1027,32767,10498,13958,12661,1
18675,9258,100,1,-8.46,0,27,2998,16281,197,1028,32767,10509,13971,12669,1
18676,9261,100,1,-8.46,0,28,2998,16294,197,1029,32767,10516,13985,12675,1
18689,9263,100,1,-8.48,0,27,3000,16305,197,1029,32767,10524,13984,12677,1
18684,9262,100,1,-8.24,0,26,2996,16316,196,1029,32767,10529,13958,12682,1
18700,9271,100,1,-8.65,0,28,2993,16324,196,1030,32767,10537,13935,12686,1
18690,9269,100,1,-8.47,0,35,2983,16334,196,1030,32767,10545,13919,12689,1
18705,9272,100,1,-8.55,0,35,2970,16343,196,1030,32767,10553,13908,12693,1
18690,9271,100,1,-8.61,0,39,2969,16350,196,1030,32767,10561,13903,12696,1
18693,9278,100,1,-8.54,0,36,2969,16354,196,1030,32767,10568,13913,12703,1
18697,9277,100,1,-8.72,0,40,2976,16361,196,1031,32767,10576,13930,12711,1
18686,9275,100,1,-8.4,0,34,2984,16371,196,1031,32767,10588,13957,12717,1
18686,9279,100,1,-8.48,0,32,2998,16381,196,1032,32767,10600,13982,12727,1
18686,9282,100,1,-8.4,0,23,3010,16394,196,1034,32767,10611,14004,12737,1
18698,9281,100,1,-8.46,0,27,3022,16409,197,1035,32767,10622,14027,12748,1
18700,9277,100,1,-8.48,0,28,3030,16421,197,1036,32767,10630,14041,12749,1
18713,9280,100,1,-8.45,0,27,3040,16432,197,1037,32767,10639,14053,12757,1
18718,9285,100,1,-8.58,0,26,3044,16445,197,1038,32767,10649,14065,12765,1
18728,9283,100,1,-8.47,0,25,3049,16454,197,1039,32767,10658,14085,12773,1
18731,9289,100,1,-8.35,0,25,3052,16469,197,1040,32767,10667,14095,12776,1
18736,9286,100,1,-8.48,0,26,3057,16480,197,1042,32767,10676,14112,12784,1
18747,9297,100,1,-8.69,0,27,3059,16489,197,1042,32767,10684,14126,12790,1
18750,9290,100,1,-8.68,0,25,3067,16500,197,1043,32767,10691,14139,12796,1
18756,9291,100,1,-8.5,0,26,3066,16511,197,1044,32767,10702,14143,12802,1
18773,9300,100,1,-8.6,0,27,3071,16522,197,1045,32767,10706,14149,12806,1
18763,9298,100,1,-8.6,0,27,3069,16532,197,1046,32767,10714,14154,12812,1
18764,9298,100,1,-8.47,0,32,3075,16543,197,1046,32767,10722,14170,12816,1
18768,9298,100,1,-8.51,0,26,3074,16553,197,1047,32767,10732,14176,12823,1
18775,9298,100,1,-8.31,0,29,3079,16561,197,1048,32767,10738,14186,12830,1
18767,9299,100,1,-8.48,0,31,3082,16573,197,1048,32767,10746,14191,12838,1
18782,9307,100,1,-8.62,0,36,3086,16583,197,1049,32767,10755,14201,12840,1
18787,9305,100,1,-8.82,0,29,3090,16594,197,1050,32767,10763,14210,12847,1
18782,9307,100,1,-8.16,0,34,3092,16601,197,1050,32767,10771,14213,12847,1
18788,9307,100,1,-8.54,0,34,3094,16609,197,1051,32767,10778,14218,12855,1
18790,9307,100,1,-8.29,0,29,3095,16620,197,1052,32767,10783,14229,12857,1
18798,9306,100,1,-8.58,0,24,3097,16625,197,1052,32767,10793,14235,12865,1
18798,9308,100,1,-8.49,0,30,3100,16633,197,1053,32767,10803,14245,12870,1
18798,9310,100,1,-8.65,0,27,3103,16643,197,1053,32767,10809,14252,12875,1
18801,9307,100,1,-8.53,0,28,3108,16653,197,1054,32767,10816,14257,12881,1
18808,9314,100,1,-8.73,0,28,3114,16661,197,1055,32767,10820,14264,12889,1
18816,9306,100,1,-8.49,0,32,3116,16669,197,1055,32767,10827,14269,12893,1
18820,9315,100,1,-8.46,0,32,3121,16678,197,1056,32767,10833,14272,12899,1
18823,9311,100,1,-8.43,0,31,3125,16686,197,1056,32767,10839,14272,12907,1
18825,9315,100,1,-8.88,0,27,3125,16695,197,1057,32767,10846,14283,12910,1
18826,9317,100,1,-8.64,0,36,3127,16704,197,1058,32767,10854,14288,12919,1
18829,9321,100,1,-8.73,0,37,3129,16712,197,1059,32767,10859,14285,12920,1
18833,9320,100,1,-8.54,0,37,3133,16721,197,1059,32767,10863,14288,12926,1
18832,9320,100,1,-8.74,0,36,3137,16732,197,1060,32767,10869,14287,12931,1
18853,9318,100,1,-8.53,0,39,3140,16740,197,1060,32767,10872,14296,12935,1
18850,9320,100,1,-8.56,0,39,3142,16749,197,1061,32767,10879,14301,12942,1
18848,9325,100,1,-8.71,0,33,3148,16760,197,1062,32767,10888,14305,12944,1
18846,9327,100,1,-8.69,0,31,3151,16767,197,1063,32767,10889,14303,12945,1
18853,9316,100,1,-8.6,0,34,3155,16777,197,1063,32767,10896,14309,12949,1
18864,9329,100,1,-8.61,0,30,3151,16784,197,1064,32767,10898,14312,12950,1
18861,9334,100,1,-8.6,0,32,3156,16794,197,1064,32767,10908,14319,12958,1
18868,9328,100,1,-8.69,0,34,3159,16798,197,1065,32767,10916,14321,12966,1
18869,9323,100,1,-8.65,0,33,3162,16808,197,1066,32767,10921,14331,12965,1
18880,9332,100,1,-8.4,0,38,3168,16818,197,1067,32767,10930,14338,12972,1
18873,9327,100,1,-8.8,0,32,3174,16825,197,1067,32767,10936,14346,12980,1
18878,9335,100,1,-8.48,0,30,3176,16835,197,1068,32767,10942,14356,12983,1
18882,9332,100,1,-8.51,0,35,3181,16845,197,1069,32767,10948,14359,12988,1
18894,9336,100,1,-8.43,0,28,3185,16856,197,1070,32767,10956,14364,12993,1
18895,9335,100,1,-8.63,0,32,3194,16868,197,1071,32767,10961,14371,13003,1
18886,9337,100,1,-8.65,0,32,3195,16878,197,1072,32767,10966,14372,13007,1
18897,9343,100,1,-8.65,0,37,3201,16890,197,1072,32767,10971,14383,13012,1
18903,9344,100,1,-8.48,0,35,3203,16898,197,1073,32767,10978,14388,13018,1
18907,9342,100,1,-8.61,0,34,3207,16907,197,1074,32767,10984,14392,13022,1
18909,9343,100,1,-8.61,0,30,3210,16916,197,1074,32767,10991,14404,13027,1
18908,9345,100,1,-8.22,0,36,3214,16924,197,1075,32767,10988,14421,13031,1
18917,9339,100,1,-8.48,0,34,3214,16935,198,1076,32767,10996,14421,13034,1
18918,9349,100,1,-8.7,0,28,3228,16941,197,1076,32767,11001,14428,13039,1
18916,9340,100,1,-8.61,0,27,3222,16949,197,1077,32767,11007,14433,13045,1
18931,9349,100,1,-8.64,0,33,3230,16954,198,1078,32767,11017,14438,13046,1
18936,9352,100,1,-8.65,0,30,3227,16962,198,1079,32767,11023,14440,13053,1
18925,9348,100,1,-8.56,0,31,3231,16969,197,1079,32767,11030,14452,13059,1
18937,9351,100,1,-8.51,0,28,3232,16979,198,1080,32767,11036,14458,13061,1
18929,9351,100,1,-8.51,0,29,3238,16987,198,1080,32767,11045,14470,13066,1
18940,9352,100,1,-8.61,0,34,3239,16993,198,1081,32767,11050,14477,13072,1
18949,9356,100,1,-8.86,0,29,3246,17000,198,1081,32767,11057,14479,13074,1
18944,9355,100,1,-8.68,0,36,3246,17009,198,1082,32767,11063,14473,13078,1
18950,9356,100,1,-8.66,0,28,3246,17016,198,1082,32767,11068,14477,13084,1
18950,9354,100,1,-8.73,0,28,3248,17023,198,1083,32767,11074,14487,13088,1
18956,9360,100,1,-8.64,0,30,3249,17029,198,1083,32767,11078,14492,13091,1
18961,9357,100,1,-8.57,0,32,3249,17039,198,1084,32767,11083,14496,13096,1
18964,9357,100,1,-8.54,0,31,3255,17042,198,1085,32767,11086,14503,13102,1
18971,9352,100,1,-9.1,0,34,3263,17052,198,1085,32767,11096,14508,13110,1
18970,9356,100,1,-8.51,0,32,3269,17060,198,1086,32767,11098,14504,13114,1
18980,9365,100,1,-8.97,0,33,3261,17069,198,1086,32767,11100,14472,13114,1
18986,9366,100,1,-8.88,0,38,3261,17076,197,1086,32767,11104,14453,13116,1
18980,9360,100,1,-8.62,0,36,3256,17081,197,1087,32767,11110,14461,13123,1
18982,9368,100,1,-8.86,0,36,3246,17090,197,1087,32767,11116,14474,13129,1
18977,9364,100,1,-8.69,0,33,3246,17096,197,1087,32767,11121,14478,13131,1
18981,9367,100,1,-8.52,0,32,3258,17101,197,1088,32767,11125,14480,13135,1
18987,9365,100,1,-8.9,0,39,3264,17112,197,1088,32767,11129,14482,13143,1
18985,9373,100,1,-8.89,0,32,3273,17120,198,1089,32767,11135,14487,13145,1
18991,9368,100,1,-8.48,0,40,3274,17125,197,1090,32767,11140,14491,13150,1
19000,9374,100,1,-8.85,0,38,3284,17131,198,1090,32767,11145,14495,13156,1
18993,9373,100,1,-8.92,0,26,3287,17140,198,1091,32767,11150,14501,13158,1
